bit_change,one_ratio,prefix_number,zero_ratio,is_prefix,max_len,total_len,word_number,classe
3,0.4444444444444444,12,0.5555555555555556,0,7,18,4,0
4,0.6428571428571429,11,0.35714285714285715,0,5,14,5,0
3,0.5625,11,0.4375,0,6,16,4,0
3,0.30434782608695654,16,0.6956521739130435,1,7,23,4,1
3,0.5294117647058824,13,0.47058823529411764,0,7,17,4,1
3,0.6153846153846154,11,0.38461538461538464,0,5,13,4,0
2,0.42857142857142855,12,0.5714285714285714,0,7,14,3,1
1,0.14285714285714285,6,0.8571428571428571,1,5,7,2,1
3,0.38461538461538464,10,0.6153846153846154,0,6,13,4,1
3,0.4090909090909091,18,0.5909090909090909,0,7,22,4,1
1,0.5454545454545454,9,0.45454545454545453,1,7,11,2,1
3,0.7777777777777778,6,0.2222222222222222,0,4,9,4,0
2,0.7,7,0.3,0,7,10,3,0
1,0.4444444444444444,9,0.5555555555555556,1,7,9,2,1
4,0.7142857142857143,10,0.2857142857142857,0,6,14,5,0
1,0.375,7,0.625,0,7,8,2,1
2,0.5,9,0.5,1,5,12,3,1
2,0.4,7,0.6,1,4,10,3,1
1,0.5555555555555556,9,0.4444444444444444,1,5,9,2,1
3,0.5,17,0.5,0,7,22,5,1
1,0.7142857142857143,7,0.2857142857142857,1,4,7,2,1
3,0.47368421052631576,17,0.5263157894736842,1,6,19,4,1
2,0.5,9,0.5,1,5,10,3,1
4,0.7333333333333333,12,0.26666666666666666,0,7,15,5,0
2,0.5714285714285714,5,0.42857142857142855,0,4,7,3,0
3,0.47058823529411764,15,0.5294117647058824,0,7,17,4,1
3,0.2222222222222222,7,0.7777777777777778,0,4,9,4,0
3,0.42857142857142855,11,0.5714285714285714,0,7,14,4,0
4,0.2631578947368421,14,0.7368421052631579,0,6,19,5,0
3,0.5,13,0.5,1,7,16,4,1
1,0.46153846153846156,13,0.5384615384615384,1,7,13,2,1
2,0.625,15,0.375,1,7,16,3,1
2,0.4,12,0.6,1,5,15,3,1
2,0.6923076923076923,10,0.3076923076923077,0,7,13,3,1
2,0.4,19,0.6,1,7,20,3,1
4,0.6666666666666666,21,0.3333333333333333,1,7,27,5,1
2,0.5833333333333334,8,0.4166666666666667,0,6,12,3,0
3,0.6923076923076923,9,0.3076923076923077,0,5,13,4,0
3,0.5333333333333333,12,0.4666666666666667,0,6,15,4,0
1,0.4,4,0.6,0,4,5,2,1
4,0.5238095238095238,17,0.47619047619047616,1,5,21,5,1
1,0.7142857142857143,11,0.2857142857142857,1,7,14,2,1
2,0.5454545454545454,7,0.45454545454545453,0,7,11,3,1
3,0.4375,10,0.5625,0,6,16,4,1
1,0.18181818181818182,8,0.8181818181818182,1,7,11,2,1
3,0.4666666666666667,10,0.5333333333333333,0,6,15,4,1
4,0.6086956521739131,18,0.391304347826087,0,7,23,5,1
0,0.2857142857142857,7,0.7142857142857143,1,7,7,1,1
1,0.2727272727272727,9,0.7272727272727273,1,7,11,2,1
1,0.5555555555555556,9,0.4444444444444444,1,7,9,2,1
4,0.4,13,0.6,0,5,20,5,1
3,0.7333333333333333,11,0.26666666666666666,0,6,15,5,0
1,0.5714285714285714,13,0.42857142857142855,1,7,14,2,1
3,0.5454545454545454,15,0.45454545454545453,0,7,22,4,1
2,0.6111111111111112,17,0.3888888888888889,1,7,18,3,1
2,0.5,17,0.5,1,7,18,3,1
3,0.5238095238095238,18,0.47619047619047616,1,7,21,4,1
1,0.4,4,0.6,1,3,5,2,1
1,0.6666666666666666,9,0.3333333333333333,1,6,9,2,1
3,0.45454545454545453,9,0.5454545454545454,0,5,11,4,0
1,0.45454545454545453,11,0.5454545454545454,1,6,11,2,1
1,0.6363636363636364,11,0.36363636363636365,1,6,11,2,1
4,0.35714285714285715,10,0.6428571428571429,0,7,14,5,0
1,0.5714285714285714,7,0.42857142857142855,1,4,7,2,1
3,0.2727272727272727,9,0.7272727272727273,0,4,11,4,0
4,0.4444444444444444,15,0.5555555555555556,0,7,18,5,0
4,0.4583333333333333,18,0.5416666666666666,0,7,24,5,1
2,0.5,9,0.5,1,5,10,3,1
2,0.47058823529411764,16,0.5294117647058824,1,7,17,3,1
1,0.5,12,0.5,1,7,12,2,1
3,0.6086956521739131,20,0.391304347826087,1,7,23,4,1
1,0.5,10,0.5,1,6,10,2,1
4,0.42857142857142855,20,0.5714285714285714,1,7,28,5,1
2,0.6,14,0.4,1,7,15,3,1
3,0.5833333333333334,8,0.4166666666666667,0,4,12,4,0
2,0.5833333333333334,10,0.4166666666666667,0,7,12,3,1
3,0.45454545454545453,7,0.5454545454545454,0,3,11,5,0
4,0.4444444444444444,14,0.5555555555555556,0,7,18,5,0
3,0.6666666666666666,10,0.3333333333333333,0,7,12,4,0
4,0.5333333333333333,9,0.4666666666666667,0,6,15,5,0
2,0.42857142857142855,6,0.5714285714285714,0,4,7,3,0
2,0.375,7,0.625,0,6,8,3,0
1,0.5,4,0.5,0,4,6,2,0
3,0.25,7,0.75,0,4,12,5,0
2,0.6153846153846154,10,0.38461538461538464,1,6,13,3,1
4,0.5,12,0.5,0,7,16,5,0
4,0.5909090909090909,15,0.4090909090909091,1,7,22,5,1
4,0.7,6,0.3,0,3,10,5,0
3,0.4375,11,0.5625,0,7,16,4,1
1,0.6428571428571429,14,0.35714285714285715,1,7,14,2,1
2,0.3,8,0.7,0,6,10,3,1
2,0.46153846153846156,11,0.5384615384615384,1,5,13,3,1
4,0.5555555555555556,15,0.4444444444444444,0,6,18,5,1
1,0.3333333333333333,9,0.6666666666666666,1,7,12,2,1
4,0.4583333333333333,19,0.5416666666666666,0,7,24,5,0
3,0.5,12,0.5,0,6,14,4,0
2,0.5,15,0.5,1,7,18,3,1
3,0.4666666666666667,10,0.5333333333333333,0,6,15,4,1
1,0.5,4,0.5,1,2,4,2,1
1,0.5714285714285714,13,0.42857142857142855,1,7,14,2,1
3,0.6,7,0.4,0,4,10,5,1
3,0.2727272727272727,8,0.7272727272727273,0,5,11,4,0
4,0.48,20,0.52,0,7,25,5,1
3,0.3333333333333333,8,0.6666666666666666,0,6,12,4,1
4,0.32,14,0.68,0,7,25,5,1
4,0.6666666666666666,17,0.3333333333333333,0,7,21,5,0
1,0.6363636363636364,11,0.36363636363636365,1,6,11,2,1
4,0.4166666666666667,13,0.5833333333333334,0,7,24,5,0
2,0.4166666666666667,11,0.5833333333333334,1,7,12,3,1
4,0.5555555555555556,6,0.4444444444444444,0,3,9,5,0
1,0.5714285714285714,12,0.42857142857142855,1,7,14,2,1
4,0.47619047619047616,17,0.5238095238095238,0,6,21,5,0
2,0.5,15,0.5,1,7,16,3,1
3,0.4,10,0.6,0,5,15,4,0
4,0.6,15,0.4,0,7,20,5,0
3,0.625,20,0.375,1,6,24,4,1
1,0.1111111111111111,7,0.8888888888888888,0,7,9,2,1
1,0.5454545454545454,9,0.45454545454545453,1,6,11,2,1
4,0.42105263157894735,14,0.5789473684210527,0,5,19,5,1
3,0.7058823529411765,13,0.29411764705882354,0,7,17,5,0
2,0.375,13,0.625,1,7,16,3,1
3,0.47058823529411764,15,0.5294117647058824,1,7,17,4,1
2,0.6923076923076923,10,0.3076923076923077,1,5,13,3,1
3,0.5333333333333333,10,0.4666666666666667,0,5,15,4,0
1,0.625,7,0.375,0,7,8,2,1
2,0.3333333333333333,10,0.6666666666666666,0,6,12,3,1
4,0.5882352941176471,11,0.4117647058823529,0,6,17,5,0
1,0.5454545454545454,11,0.45454545454545453,1,6,11,2,1
2,0.4,14,0.6,1,6,15,3,1
3,0.5789473684210527,14,0.42105263157894735,0,7,19,4,1
4,0.4444444444444444,14,0.5555555555555556,0,6,18,5,0
4,0.5,12,0.5,0,6,18,5,1
3,0.42105263157894735,16,0.5789473684210527,0,7,19,4,1
4,0.46153846153846156,10,0.5384615384615384,0,5,13,5,0
3,0.3333333333333333,11,0.6666666666666666,0,7,15,4,0
4,0.2631578947368421,14,0.7368421052631579,0,7,19,5,0
2,0.5882352941176471,16,0.4117647058823529,1,6,17,3,1
1,0.42857142857142855,7,0.5714285714285714,1,6,7,2,1
1,0.7,9,0.3,1,7,10,2,1
3,0.5294117647058824,13,0.47058823529411764,0,7,17,5,0
3,0.6,12,0.4,1,6,15,4,1
2,0.6666666666666666,12,0.3333333333333333,0,7,15,3,1
1,0.3333333333333333,8,0.6666666666666666,1,6,9,2,1
3,0.42857142857142855,19,0.5714285714285714,0,7,21,4,1
2,0.5714285714285714,12,0.42857142857142855,0,7,14,3,1
2,0.625,7,0.375,0,5,8,3,1
1,0.6,9,0.4,1,7,10,2,1
2,0.5,7,0.5,0,7,12,3,1
2,0.3076923076923077,9,0.6923076923076923,0,7,13,3,1
2,0.7777777777777778,6,0.2222222222222222,0,4,9,3,1
4,0.42857142857142855,16,0.5714285714285714,0,6,21,5,1
2,0.4,9,0.6,1,5,10,3,1
1,0.6428571428571429,14,0.35714285714285715,1,7,14,2,1
1,0.2727272727272727,11,0.7272727272727273,1,7,11,2,1
1,0.8888888888888888,5,0.1111111111111111,0,5,9,3,1
3,0.7333333333333333,11,0.26666666666666666,0,6,15,4,0
4,0.5,16,0.5,0,7,20,5,0
4,0.6086956521739131,18,0.391304347826087,0,7,23,5,0
1,0.7,7,0.3,0,7,10,2,1
1,0.8571428571428571,7,0.14285714285714285,1,5,7,2,1
4,0.6,15,0.4,0,7,20,5,0
4,0.3333333333333333,13,0.6666666666666666,0,6,18,5,0
4,0.4375,13,0.5625,0,7,16,5,0
3,0.55,12,0.45,1,7,20,4,1
3,0.5,10,0.5,0,5,12,4,0
1,1.0,4,0.0,0,4,5,2,0
3,0.4166666666666667,9,0.5833333333333334,0,6,12,4,0
1,0.6666666666666666,6,0.3333333333333333,1,5,9,2,1
3,0.6153846153846154,10,0.38461538461538464,0,6,13,4,1
2,0.45454545454545453,9,0.5454545454545454,0,6,11,3,1
1,0.36363636363636365,11,0.6363636363636364,1,7,11,2,1
4,0.5,10,0.5,0,5,14,5,0
2,0.47619047619047616,18,0.5238095238095238,1,7,21,3,1
1,0.25,8,0.75,1,7,12,2,1
4,0.5625,10,0.4375,0,7,16,5,0
3,0.4,12,0.6,1,7,15,4,1
3,0.3333333333333333,18,0.6666666666666666,1,7,21,4,1
2,0.5833333333333334,10,0.4166666666666667,1,7,12,3,1
3,0.5625,12,0.4375,1,6,16,4,1
1,0.5555555555555556,9,0.4444444444444444,1,5,9,2,1
1,0.6666666666666666,9,0.3333333333333333,1,6,9,2,1
1,0.625,8,0.375,1,6,8,2,1
3,0.5333333333333333,12,0.4666666666666667,0,6,15,4,1
1,0.6666666666666666,6,0.3333333333333333,1,5,6,2,1
1,0.5,8,0.5,1,5,8,2,1
4,0.5,16,0.5,0,6,24,5,1
3,0.6842105263157895,13,0.3157894736842105,0,7,19,4,1
2,0.6363636363636364,10,0.36363636363636365,1,7,11,3,1
1,0.5,8,0.5,1,7,8,2,1
1,0.375,8,0.625,1,6,8,2,1
4,0.4117647058823529,13,0.5882352941176471,0,6,17,5,1
4,0.16666666666666666,6,0.8333333333333334,0,3,12,5,0
3,0.375,17,0.625,1,7,24,4,1
1,0.7777777777777778,6,0.2222222222222222,0,5,9,3,1
4,0.5,18,0.5,0,7,26,5,0
1,0.35714285714285715,14,0.6428571428571429,1,7,14,2,1
4,0.625,12,0.375,0,6,16,5,0
2,0.3333333333333333,4,0.6666666666666666,0,4,9,3,1
2,0.7058823529411765,9,0.29411764705882354,1,7,17,3,1
4,0.6666666666666666,14,0.3333333333333333,0,7,21,5,0
4,0.5333333333333333,9,0.4666666666666667,0,5,15,5,1
4,0.5625,13,0.4375,0,7,16,5,0
4,0.34615384615384615,20,0.6538461538461539,0,7,26,5,1
4,0.4583333333333333,19,0.5416666666666666,0,7,24,5,1
4,0.6666666666666666,13,0.3333333333333333,0,6,18,5,0
3,0.42857142857142855,9,0.5714285714285714,0,4,14,4,1
2,0.35714285714285715,10,0.6428571428571429,0,6,14,3,1
4,0.36363636363636365,18,0.6363636363636364,0,7,22,5,0
3,0.5555555555555556,15,0.4444444444444444,0,7,18,4,1
4,0.47368421052631576,15,0.5263157894736842,0,6,19,5,0
4,0.4230769230769231,20,0.5769230769230769,1,7,26,5,1
1,0.625,8,0.375,1,6,8,2,1
2,0.7777777777777778,6,0.2222222222222222,0,6,9,3,0
3,0.6666666666666666,12,0.3333333333333333,0,7,18,4,1
4,0.4444444444444444,10,0.5555555555555556,0,6,18,5,0
3,0.6470588235294118,14,0.35294117647058826,1,7,17,4,1
2,0.3333333333333333,9,0.6666666666666666,0,5,15,4,1
2,0.38461538461538464,11,0.6153846153846154,0,6,13,3,1
2,0.47058823529411764,16,0.5294117647058824,1,6,17,3,1
2,0.5882352941176471,16,0.4117647058823529,1,7,17,3,1
3,0.4444444444444444,15,0.5555555555555556,0,7,18,4,1
2,0.6363636363636364,9,0.36363636363636365,0,5,11,3,1
4,0.4,21,0.6,1,7,25,5,1
4,0.43478260869565216,17,0.5652173913043478,0,7,23,5,1
3,0.47058823529411764,12,0.5294117647058824,0,6,17,4,1
4,0.38095238095238093,10,0.6190476190476191,0,7,21,5,0
1,0.2727272727272727,10,0.7272727272727273,1,7,11,2,1
2,0.3333333333333333,3,0.6666666666666666,0,2,6,3,1
3,0.6923076923076923,9,0.3076923076923077,0,7,13,5,0
2,0.45454545454545453,8,0.5454545454545454,0,4,11,3,0
2,0.7142857142857143,11,0.2857142857142857,1,6,14,3,1
4,0.7058823529411765,12,0.29411764705882354,0,7,17,5,0
3,0.6363636363636364,13,0.36363636363636365,0,6,22,5,1
1,0.5714285714285714,12,0.42857142857142855,1,7,14,2,1
2,0.8571428571428571,4,0.14285714285714285,0,3,7,3,0
4,0.55,15,0.45,0,6,20,5,0
2,0.5333333333333333,14,0.4666666666666667,0,7,15,3,1
2,0.3333333333333333,11,0.6666666666666666,1,5,12,3,1
2,0.5333333333333333,14,0.4666666666666667,1,7,15,3,1
4,0.47619047619047616,16,0.5238095238095238,0,7,21,5,0
3,0.35,18,0.65,0,7,20,4,1
1,0.4166666666666667,12,0.5833333333333334,1,7,12,2,1
1,0.8,8,0.2,1,5,10,2,1
3,0.45,17,0.55,0,7,20,4,0
1,0.6,6,0.4,0,4,10,3,1
4,0.47058823529411764,11,0.5294117647058824,0,5,17,5,0
2,0.46153846153846156,7,0.5384615384615384,0,6,13,4,1
4,0.42857142857142855,18,0.5714285714285714,0,7,21,5,0
1,0.625,6,0.375,0,6,8,2,1
2,0.6923076923076923,12,0.3076923076923077,1,5,13,3,1
2,0.5,9,0.5,0,7,12,4,1
1,0.7,10,0.3,1,7,10,2,1
1,0.4444444444444444,9,0.5555555555555556,1,6,9,2,1
3,0.6363636363636364,8,0.36363636363636365,0,5,11,5,0
4,0.38095238095238093,14,0.6190476190476191,0,7,21,5,0
4,0.4827586206896552,25,0.5172413793103449,1,7,29,5,1
3,0.6666666666666666,18,0.3333333333333333,1,7,21,4,1
4,0.4444444444444444,12,0.5555555555555556,0,5,18,5,0
2,0.5,11,0.5,1,6,12,3,1
2,0.3333333333333333,7,0.6666666666666666,0,5,9,3,1
1,0.8,3,0.2,0,3,5,2,1
4,0.42105263157894735,14,0.5789473684210527,0,7,19,5,1
1,0.375,7,0.625,1,5,8,2,1
1,0.25,11,0.75,1,6,12,2,1
4,0.4,8,0.6,0,6,15,5,0
4,0.42857142857142855,4,0.5714285714285714,0,2,7,5,0
4,0.4583333333333333,19,0.5416666666666666,0,7,24,5,1
3,0.5714285714285714,10,0.42857142857142855,1,7,14,4,1
3,0.2857142857142857,8,0.7142857142857143,0,4,14,4,0
3,0.6923076923076923,11,0.3076923076923077,0,5,13,4,0
1,0.7777777777777778,9,0.2222222222222222,1,7,9,2,1
3,0.6428571428571429,11,0.35714285714285715,0,5,14,4,1
1,0.6666666666666666,6,0.3333333333333333,1,5,6,2,1
4,0.47619047619047616,17,0.5238095238095238,0,7,21,5,1
4,0.631578947368421,14,0.3684210526315789,0,6,19,5,0
4,0.47058823529411764,13,0.5294117647058824,0,7,17,5,0
1,0.3333333333333333,12,0.6666666666666666,1,7,12,2,1
1,0.7142857142857143,5,0.2857142857142857,0,5,7,2,1
2,0.18181818181818182,7,0.8181818181818182,0,7,11,4,0
4,0.4117647058823529,10,0.5882352941176471,0,5,17,5,0
2,0.6,9,0.4,0,7,10,3,1
1,0.4444444444444444,9,0.5555555555555556,1,6,9,2,1
1,0.6666666666666666,11,0.3333333333333333,1,7,12,2,1
4,0.7222222222222222,14,0.2777777777777778,0,6,18,5,0
3,0.46153846153846156,10,0.5384615384615384,0,6,13,4,1
1,0.375,8,0.625,1,7,8,2,1
4,0.5555555555555556,13,0.4444444444444444,0,6,18,5,0
2,0.6153846153846154,12,0.38461538461538464,1,7,13,3,1
3,0.6153846153846154,11,0.38461538461538464,0,5,13,4,1
2,0.5384615384615384,11,0.46153846153846156,1,5,13,3,1
2,0.5555555555555556,8,0.4444444444444444,0,5,9,3,1
1,0.5714285714285714,7,0.42857142857142855,1,6,7,2,1
3,0.5,11,0.5,0,5,14,4,1
3,0.5263157894736842,16,0.47368421052631576,1,7,19,4,1
2,0.3333333333333333,8,0.6666666666666666,0,6,12,3,1
1,0.2727272727272727,11,0.7272727272727273,1,6,11,2,1
4,0.6666666666666666,20,0.3333333333333333,0,6,24,5,0
2,0.5,15,0.5,1,7,16,3,1
2,0.3333333333333333,12,0.6666666666666666,0,7,15,3,1
1,0.375,7,0.625,0,6,8,3,1
2,0.75,7,0.25,1,3,8,3,1
2,0.7692307692307693,10,0.23076923076923078,1,6,13,3,1
4,0.5294117647058824,11,0.47058823529411764,0,7,17,5,0
2,0.6666666666666666,6,0.3333333333333333,0,4,9,3,1
3,0.4444444444444444,15,0.5555555555555556,0,7,18,4,1
2,0.7142857142857143,12,0.2857142857142857,1,6,14,3,1
3,0.391304347826087,15,0.6086956521739131,0,6,23,4,1
3,0.4666666666666667,13,0.5333333333333333,0,6,15,4,1
3,0.5,12,0.5,0,7,16,4,1
2,0.35714285714285715,11,0.6428571428571429,0,7,14,3,1
4,0.4666666666666667,11,0.5333333333333333,0,6,15,5,0
2,0.46153846153846156,12,0.5384615384615384,1,6,13,3,1
2,0.3333333333333333,14,0.6666666666666666,0,7,15,3,1
3,0.5333333333333333,12,0.4666666666666667,0,7,15,4,1
2,0.5,11,0.5,1,6,12,3,1
3,0.5384615384615384,11,0.46153846153846156,0,6,13,4,1
3,0.3,18,0.7,1,7,20,4,1
4,0.3333333333333333,18,0.6666666666666666,0,7,24,5,1
3,0.34782608695652173,18,0.6521739130434783,0,7,23,4,1
1,0.5,6,0.5,0,6,8,2,1
3,0.4375,14,0.5625,1,6,16,4,1
4,0.35714285714285715,20,0.6428571428571429,0,7,28,5,1
2,0.42857142857142855,10,0.5714285714285714,0,7,14,3,1
3,0.6842105263157895,14,0.3157894736842105,0,7,19,4,0
1,0.5555555555555556,7,0.4444444444444444,0,7,9,2,1
4,0.5384615384615384,21,0.46153846153846156,0,7,26,5,0
1,0.5384615384615384,13,0.46153846153846156,1,7,13,2,1
2,0.5384615384615384,10,0.46153846153846156,1,7,13,3,1
2,0.4444444444444444,8,0.5555555555555556,1,4,9,3,1
1,0.625,8,0.375,1,5,8,2,1
1,0.5,6,0.5,1,5,6,2,1
2,0.7333333333333333,11,0.26666666666666666,0,7,15,4,1
4,0.4,11,0.6,0,4,15,5,0
3,0.48,16,0.52,1,7,25,4,1
4,0.5,17,0.5,0,6,20,5,0
2,0.47058823529411764,13,0.5294117647058824,1,7,17,3,1
1,0.5,6,0.5,1,4,6,2,1
2,0.6,9,0.4,1,5,10,3,1
2,0.7692307692307693,7,0.23076923076923078,0,6,13,3,1
1,0.2,10,0.8,1,7,10,2,1
2,0.16666666666666666,10,0.8333333333333334,0,7,12,3,0
1,0.36363636363636365,11,0.6363636363636364,1,6,11,2,1
1,0.6,7,0.4,0,7,10,2,1
2,0.2857142857142857,5,0.7142857142857143,0,4,7,3,1
4,0.6428571428571429,20,0.35714285714285715,1,7,28,5,1
4,0.36363636363636365,18,0.6363636363636364,0,6,22,5,0
3,0.4,18,0.6,1,7,20,4,1
3,0.5,16,0.5,0,6,18,4,1
3,0.5,12,0.5,1,6,14,4,1
1,0.5,3,0.5,0,2,4,3,1
1,0.7777777777777778,9,0.2222222222222222,1,7,9,2,1
3,0.3684210526315789,12,0.631578947368421,0,5,19,5,1
4,0.3333333333333333,15,0.6666666666666666,0,7,21,5,1
2,0.3333333333333333,14,0.6666666666666666,1,5,15,3,1
3,0.35714285714285715,9,0.6428571428571429,0,6,14,4,1
2,0.5882352941176471,14,0.4117647058823529,1,7,17,3,1
3,0.7333333333333333,11,0.26666666666666666,0,6,15,4,0
2,0.6,9,0.4,0,7,10,3,0
2,0.5,7,0.5,1,4,8,3,1
4,0.5,22,0.5,1,7,26,5,1
4,0.47368421052631576,14,0.5263157894736842,0,7,19,5,0
2,0.5,7,0.5,0,5,8,3,1
3,0.5333333333333333,12,0.4666666666666667,0,7,15,5,1
3,0.45454545454545453,15,0.5454545454545454,0,7,22,4,1
4,0.5555555555555556,14,0.4444444444444444,0,5,18,5,0
3,0.21428571428571427,9,0.7857142857142857,0,6,14,4,0
4,0.47058823529411764,13,0.5294117647058824,0,6,17,5,0
1,0.2857142857142857,7,0.7142857142857143,1,4,7,2,1
2,0.5,11,0.5,0,6,14,3,1
4,0.5263157894736842,13,0.47368421052631576,0,7,19,5,0
1,0.3333333333333333,8,0.6666666666666666,0,7,9,3,1
1,0.4444444444444444,9,0.5555555555555556,1,5,9,2,1
3,0.5454545454545454,19,0.45454545454545453,1,7,22,4,1
3,0.2222222222222222,15,0.7777777777777778,1,7,18,4,1
3,0.6875,13,0.3125,0,7,16,4,1
3,0.6111111111111112,15,0.3888888888888889,0,7,18,4,1
4,0.4583333333333333,19,0.5416666666666666,0,7,24,5,1
4,0.5769230769230769,20,0.4230769230769231,0,7,26,5,1
4,0.5454545454545454,18,0.45454545454545453,0,6,22,5,0
4,0.5,14,0.5,0,6,20,5,0
1,0.42857142857142855,7,0.5714285714285714,1,5,7,2,1
2,0.3,9,0.7,1,6,10,3,1
1,0.5,14,0.5,1,7,14,2,1
3,0.5769230769230769,24,0.4230769230769231,1,7,26,4,1
2,0.5555555555555556,8,0.4444444444444444,1,3,9,3,1
2,0.3076923076923077,12,0.6923076923076923,1,6,13,3,1
2,0.4,14,0.6,1,5,15,3,1
4,0.5416666666666666,15,0.4583333333333333,0,7,24,5,1
3,0.42857142857142855,15,0.5714285714285714,0,6,21,4,1
1,0.4166666666666667,12,0.5833333333333334,1,7,12,2,1
3,0.5555555555555556,13,0.4444444444444444,0,7,18,4,1
3,0.6666666666666666,15,0.3333333333333333,1,7,21,4,1
4,0.6190476190476191,14,0.38095238095238093,0,6,21,5,1
4,0.2857142857142857,13,0.7142857142857143,0,7,21,5,0
3,0.6666666666666666,9,0.3333333333333333,0,6,12,5,0
3,0.6,12,0.4,0,7,15,4,0
2,0.6,14,0.4,1,6,15,3,1
4,0.6470588235294118,12,0.35294117647058826,0,5,17,5,1
3,0.5833333333333334,9,0.4166666666666667,0,6,12,4,0
3,0.631578947368421,16,0.3684210526315789,0,7,19,4,1
3,0.8125,12,0.1875,0,7,16,4,0
2,0.5,11,0.5,0,7,14,3,1
2,0.5,10,0.5,1,4,12,3,1
3,0.5789473684210527,15,0.42105263157894735,0,7,19,4,1
2,0.36363636363636365,10,0.6363636363636364,0,6,11,3,1
2,0.7777777777777778,13,0.2222222222222222,1,7,18,3,1
1,0.46153846153846156,11,0.5384615384615384,1,7,13,2,1
2,0.6923076923076923,12,0.3076923076923077,1,7,13,3,1
3,0.46153846153846156,11,0.5384615384615384,0,7,13,4,0
1,0.2222222222222222,8,0.7777777777777778,1,7,9,2,1
3,0.36363636363636365,13,0.6363636363636364,1,7,22,4,1
3,0.5333333333333333,13,0.4666666666666667,0,7,15,4,0
2,0.5,9,0.5,0,7,10,3,1
4,0.44,13,0.56,0,7,25,5,0
4,0.46153846153846156,20,0.5384615384615384,0,7,26,5,1
1,0.4444444444444444,9,0.5555555555555556,1,6,9,2,1
3,0.6111111111111112,15,0.3888888888888889,1,6,18,4,1
4,0.5384615384615384,9,0.46153846153846156,0,6,13,5,0
3,0.7368421052631579,13,0.2631578947368421,0,7,19,4,1
3,0.42105263157894735,14,0.5789473684210527,1,6,19,4,1
2,0.2727272727272727,9,0.7272727272727273,0,6,11,3,1
4,0.5,16,0.5,0,7,22,5,1
3,0.6,16,0.4,0,7,20,4,1
4,0.4090909090909091,18,0.5909090909090909,0,7,22,5,0
4,0.46153846153846156,9,0.5384615384615384,0,4,13,5,0
4,0.4074074074074074,24,0.5925925925925926,0,7,27,5,0
3,0.3888888888888889,14,0.6111111111111112,1,7,18,4,1
1,0.3,7,0.7,0,7,10,2,1
3,0.5238095238095238,17,0.47619047619047616,1,6,21,4,1
1,0.6666666666666666,8,0.3333333333333333,1,7,9,2,1
4,0.5454545454545454,15,0.45454545454545453,0,6,22,5,1
1,0.4444444444444444,9,0.5555555555555556,1,7,9,2,1
3,0.29411764705882354,13,0.7058823529411765,1,6,17,4,1
2,0.6,11,0.4,0,6,15,3,1
2,0.7272727272727273,8,0.2727272727272727,0,5,11,3,1
2,0.5,7,0.5,1,5,8,3,1
4,0.5666666666666667,24,0.43333333333333335,1,7,30,5,1
2,0.625,7,0.375,1,4,8,3,1
3,0.55,15,0.45,0,7,20,4,1
2,0.6153846153846154,8,0.38461538461538464,0,6,13,5,1
3,0.3333333333333333,10,0.6666666666666666,0,7,12,4,0
2,0.38461538461538464,7,0.6153846153846154,0,7,13,3,1
2,0.5882352941176471,12,0.4117647058823529,1,7,17,3,1
3,0.6153846153846154,11,0.38461538461538464,0,5,13,4,1
2,0.6875,15,0.3125,1,7,16,3,1
1,0.5555555555555556,8,0.4444444444444444,1,7,9,2,1
2,0.45454545454545453,10,0.5454545454545454,1,5,11,3,1
2,0.5555555555555556,8,0.4444444444444444,0,6,9,3,1
2,0.4,9,0.6,1,6,10,3,1
3,0.5,11,0.5,0,6,14,4,0
3,0.6428571428571429,10,0.35714285714285715,1,4,14,4,1
1,0.8333333333333334,5,0.16666666666666666,1,3,6,2,1
4,0.4166666666666667,9,0.5833333333333334,0,4,12,5,1
3,0.6363636363636364,8,0.36363636363636365,0,4,11,4,1
2,0.4444444444444444,7,0.5555555555555556,0,4,9,4,1
2,0.46153846153846156,12,0.5384615384615384,1,5,13,3,1
1,0.8888888888888888,7,0.1111111111111111,1,6,9,2,1
4,0.4666666666666667,9,0.5333333333333333,0,7,15,5,0
4,0.15384615384615385,9,0.8461538461538461,0,7,13,5,0
1,0.5,6,0.5,1,4,6,2,1
2,0.5,7,0.5,0,7,10,3,1
1,0.8333333333333334,5,0.16666666666666666,0,5,6,2,1
2,0.47058823529411764,16,0.5294117647058824,1,7,17,3,1
3,0.4166666666666667,10,0.5833333333333334,0,5,12,4,1
2,0.3333333333333333,8,0.6666666666666666,1,4,9,3,1
4,0.32,20,0.68,1,7,25,5,1
4,0.5714285714285714,9,0.42857142857142855,0,6,14,5,0
2,0.375,7,0.625,0,5,8,3,1
4,0.5,11,0.5,0,4,14,5,0
1,0.5454545454545454,11,0.45454545454545453,1,7,11,2,1
4,0.5454545454545454,18,0.45454545454545453,0,7,22,5,0
3,0.5555555555555556,15,0.4444444444444444,1,6,18,4,1
2,0.8,9,0.2,0,5,10,3,0
3,0.5789473684210527,13,0.42105263157894735,0,7,19,4,0
3,0.36363636363636365,9,0.6363636363636364,1,4,11,4,1
4,0.35714285714285715,10,0.6428571428571429,0,6,14,5,1
3,0.5882352941176471,14,0.4117647058823529,0,7,17,4,0
2,0.5714285714285714,6,0.42857142857142855,1,3,7,3,1
2,0.4375,14,0.5625,1,7,16,3,1
